"Order Date","Product Name","Category","Region","Price","Quantity","Sales","Profit"
"2022-08-01","Smartwatch","Electronics","North","2211","5","4420","380.69"
"2024-02-29","Smartphone","Electronics","West","2212","6","456","69.15"
"2024-02-25","Tablet","Electronics","North","2213","2","1458","154.79"
"2024-06-24","Monitor","Accessories","West","2214","7","2989","197.58"
"2024-12-20","Camera","Electronics","North","2215","4","3424","845.68"
"2024-10-14","Mouse","Accessories","West","2216","2","1226","124.25"
"2024-11-16","Laptop","Electronics","North","2217","8","6760","1097.63"
"2023-09-25","Smartphone","Electronics","West","2218","1","111","13.61"
"2023-06-09","Printer","Office","North","2219","5","3275","222.29"
"2024-09-08","Headphones","Accessories","North","2220","3","2508","498.69"
"2024-09-01","Keyboard","Accessories","South","2221","8","904","202.35"
"2024-09-05","Printer","Office","West","2222","3","1506","427.84"
"2022-10-23","Smartphone","Electronics","South","2223","3","987","97.01"
"2022-01-29","Smartphone","Electronics","East","2224","7","2968","728.94"
"2022-03-17","Mouse","Accessories","South","2225","5","4200","746.86"
"2024-01-16","Smartwatch","Electronics","North","2226","5","1645","313.66"
"2024-11-25","Printer","Office","East","2227","3","3282","492.59"
"2022-02-13","Headphones","Accessories","East","2228","9","4914","1160.45"
"2023-03-30","Laptop","Electronics","North","2229","6","3924","762.96"
"2023-09-12","Headphones","Accessories","South","2230","6","420","65.62"
"2024-06-28","Printer","Office","West","2231","4","1544","106.02"
"2022-08-29","Headphones","Accessories","East","2232","2","2046","233.47"
"2023-11-22","Headphones","Accessories","West","2233","2","1548","157.48"
"2023-05-10","Keyboard","Accessories","North","2234","4","3184","478.27"
"2024-10-17","Printer","Office","South","2235","5","3385","774.86"
"2023-10-11","Monitor","Accessories","North","2236","1","59","10.32"
"2024-05-18","Monitor","Accessories","South","2237","8","5976","1016.99"
"2023-01-30","Mouse","Accessories","West","2238","3","1791","122.5"
"2023-01-13","Smartwatch","Electronics","West","2239","2","1644","189.32"
"2024-05-17","Tablet","Electronics","West","2240","8","6584","544.62"
"2022-08-03","Headphones","Accessories","East","2241","5","1620","325.87"
"2024-02-06","Mouse","Accessories","West","2242","9","2736","407.22"
"2024-04-11","Monitor","Accessories","South","2243","4","1064","274.47"
"2024-06-18","Camera","Electronics","South","2244","7","2667","363.5"
"2023-04-03","Headphones","Accessories","South","2245","3","735","217.79"
"2024-12-18","Laptop","Electronics","East","2246","1","58","11.25"
"2023-04-25","Camera","Electronics","South","2247","7","3136","850.3"
"2023-09-17","Mouse","Accessories","East","2248","4","3936","374.34"
"2022-11-23","Smartphone","Electronics","East","2249","9","6102","947.91"
"2024-05-17","Smartphone","Electronics","North","2250","8","9408","552.44"
"2022-12-14","Mouse","Accessories","South","2251","9","7875","1243.56"
"2024-10-13","Keyboard","Accessories","North","2252","9","9900","576.8"
"2024-10-16","Keyboard","Accessories","North","2253","2","430","114.91"
"2023-09-18","Mouse","Accessories","South","2254","3","813","238.1"
"2023-12-09","Camera","Electronics","South","2255","4","4176","980.11"
"2023-10-02","Camera","Electronics","South","2256","4","3084","348.38"
"2022-03-31","Mouse","Accessories","West","2257","7","8008","1593.65"
"2024-06-12","Smartwatch","Electronics","South","2258","4","4608","963.5"
"2024-06-16","Headphones","Accessories","West","2259","4","4356","614.62"
"2023-09-04","Printer","Office","South","2260","1","566","169.17"
"2022-12-02","Laptop","Electronics","East","2261","7","945","75.21"
"2022-11-12","Smartwatch","Electronics","North","2262","4","2200","484.33"
"2024-12-30","Mouse","Accessories","North","2263","1","746","131.25"
"2024-12-06","Monitor","Accessories","East","2264","5","3505","678.18"
"2024-05-26","Monitor","Accessories","East","2265","5","4795","819.12"
"2024-10-20","Monitor","Accessories","North","2266","5","4590","650.05"
"2023-05-04","Monitor","Accessories","North","2267","4","2092","467.02"
"2024-05-09","Mouse","Accessories","South","2268","8","3568","334.13"
"2023-12-07","Smartphone","Electronics","West","2269","9","10404","2028.21"
"2022-12-10","Printer","Office","South","2270","9","7029","1005.58"
"2022-11-21","Laptop","Electronics","West","2271","8","664","126.6"
"2024-11-20","Tablet","Electronics","West","2272","3","1923","274"
"2022-11-30","Printer","Office","West","2273","7","2471","566.51"
"2024-01-03","Smartphone","Electronics","North","2274","2","258","64.12"
"2024-10-29","Smartwatch","Electronics","East","2275","9","1134","267.26"
"2024-09-24","Headphones","Accessories","East","2276","5","855","238.83"
"2024-04-09","Smartwatch","Electronics","West","2277","9","3231","670.85"
"2024-09-05","Tablet","Electronics","South","2278","7","3591","266.59"
"2024-02-03","Camera","Electronics","East","2279","2","254","20.48"
"2023-03-17","Smartphone","Electronics","South","2280","5","5930","1193.32"
"2024-07-15","Headphones","Accessories","West","2281","2","1344","297.99"
"2023-03-20","Laptop","Electronics","East","2282","1","920","98.31"
"2022-08-28","Printer","Office","North","2283","9","5454","385.51"
"2022-12-01","Laptop","Electronics","West","2284","8","9512","663.23"
"2023-01-21","Mouse","Accessories","North","2285","4","2972","827.46"
"2024-05-23","Smartwatch","Electronics","West","2286","3","3360","465.02"
"2022-10-24","Tablet","Electronics","West","2287","4","1004","240.13"
"2024-12-25","Headphones","Accessories","West","2288","2","1944","332.55"
"2023-09-18","Monitor","Accessories","East","2289","5","5055","1200.09"
"2022-07-18","Smartwatch","Electronics","West","2290","2","128","8.33"
"2024-03-09","Smartphone","Electronics","East","2291","3","633","163.03"
"2022-12-14","Printer","Office","South","2292","3","2523","506.7"
"2023-11-06","Printer","Office","West","2293","1","196","39.6"
"2022-02-11","Printer","Office","East","2294","9","4212","552.96"
"2024-03-28","Monitor","Accessories","North","2295","1","63","17.29"
"2023-07-02","Mouse","Accessories","South","2296","8","2752","394.66"
"2024-11-11","Mouse","Accessories","West","2297","3","1989","419.61"
"2024-03-09","Laptop","Electronics","East","2298","8","8032","466.19"
"2022-01-21","Tablet","Electronics","South","2299","6","3702","407.34"
"2022-10-17","Smartwatch","Electronics","East","2300","8","456","90.24"
"2023-02-10","Camera","Electronics","West","2301","7","5355","1143.16"
"2024-03-04","Camera","Electronics","West","2302","1","972","261.91"
"2022-01-08","Headphones","Accessories","South","2303","5","3290","797.82"
"2022-11-24","Laptop","Electronics","East","2304","1","735","139.31"
"2024-10-24","Tablet","Electronics","North","2305","3","3336","798.26"
"2022-10-03","Keyboard","Accessories","West","2306","3","2082","346.53"
"2024-07-18","Keyboard","Accessories","East","2307","2","1340","129.89"
"2022-03-13","Laptop","Electronics","East","2308","5","1160","227.13"
"2024-09-21","Monitor","Accessories","East","2309","4","1272","299.84"
"2022-01-14","Printer","Office","West","2310","3","2817","588.47"
"2024-03-05","Monitor","Accessories","East","2311","3","1464","264.67"
"2023-02-13","Headphones","Accessories","West","2312","1","307","60.51"
"2022-10-01","Tablet","Electronics","West","2313","6","5706","1306.92"
"2024-05-25","Headphones","Accessories","North","2314","1","1112","100.47"
"2023-07-15","Keyboard","Accessories","West","2315","1","1147","133.48"
"2023-02-11","Laptop","Electronics","North","2316","2","330","66.57"
"2023-07-12","Monitor","Accessories","North","2317","4","2176","250.89"
"2022-03-19","Headphones","Accessories","South","2318","7","7616","1317.79"
"2024-07-16","Printer","Office","North","2319","1","1091","258.3"
"2024-04-03","Tablet","Electronics","East","2320","2","1026","279.76"
"2024-11-17","Tablet","Electronics","West","2321","2","210","42.04"
"2022-09-17","Printer","Office","North","2322","2","180","10.78"
"2024-09-12","Tablet","Electronics","North","2323","4","380","72.88"
"2023-08-13","Monitor","Accessories","West","2324","8","7664","1580.55"
"2022-10-22","Smartphone","Electronics","East","2325","8","6056","1029.9"
"2022-01-28","Mouse","Accessories","North","2326","6","606","104.52"
"2024-03-30","Monitor","Accessories","North","2327","3","750","193.86"
"2024-12-11","Printer","Office","East","2328","2","1218","218.88"
"2023-03-26","Laptop","Electronics","West","2329","2","2162","355.45"
"2023-03-13","Headphones","Accessories","East","2330","9","2223","347.01"
"2023-09-19","Smartphone","Electronics","West","2331","7","4452","920.05"
"2022-02-08","Printer","Office","West","2332","1","184","50.19"
"2022-04-05","Headphones","Accessories","North","2333","3","288","77.38"
"2024-01-24","Camera","Electronics","West","2334","2","834","150.12"
"2023-08-20","Keyboard","Accessories","East","2335","5","4025","923.17"
"2023-09-08","Headphones","Accessories","West","2336","7","4732","1084.28"
"2022-05-19","Headphones","Accessories","West","2337","5","4025","407.72"
"2023-07-15","Printer","Office","South","2338","8","2416","500.93"
"2024-03-16","Tablet","Electronics","North","2339","7","1897","524.69"
"2022-04-16","Mouse","Accessories","East","2340","4","840","190.13"
"2022-01-02","Mouse","Accessories","North","2341","8","6600","360.45"
"2022-10-20","Laptop","Electronics","West","2342","2","2362","342.27"
"2024-02-04","Headphones","Accessories","South","2343","6","2958","577.27"
"2024-03-22","Tablet","Electronics","East","2344","1","477","56.49"
"2022-06-04","Keyboard","Accessories","North","2345","3","942","84.8"
"2023-01-21","Camera","Electronics","East","2346","2","2084","586.72"
"2023-08-16","Tablet","Electronics","West","2347","6","4584","473.37"
"2022-05-28","Printer","Office","East","2348","1","1118","319.28"
"2024-04-30","Mouse","Accessories","North","2349","9","4005","652.15"
"2024-03-04","Smartwatch","Electronics","East","2350","5","4610","1293.37"
"2024-10-14","Keyboard","Accessories","South","2351","1","551","86.84"
"2022-08-05","Printer","Office","West","2352","1","75","19.29"
"2023-12-19","Mouse","Accessories","South","2353","6","6576","1899.67"
"2023-03-26","Printer","Office","North","2354","6","6432","1410.52"
"2022-08-08","Headphones","Accessories","South","2355","7","7763","1444.27"
"2024-03-02","Monitor","Accessories","East","2356","7","2240","622.29"
"2022-12-04","Headphones","Accessories","East","2357","6","5298","1209.88"
"2023-07-15","Smartwatch","Electronics","North","2358","2","116","32.27"
"2022-02-02","Tablet","Electronics","East","2359","8","6728","1140.19"
"2022-12-02","Monitor","Accessories","North","2360","5","490","55.59"
"2024-01-26","Monitor","Accessories","North","2361","7","2765","699.86"
"2022-04-21","Smartphone","Electronics","West","2362","8","2680","598.97"
"2023-08-19","Camera","Electronics","East","2363","2","2174","335.37"
"2024-04-11","Monitor","Accessories","North","2364","9","5562","1258.12"
"2022-09-27","Smartphone","Electronics","East","2365","8","9208","2595.33"
"2024-08-31","Smartphone","Electronics","West","2366","4","4512","546.71"
"2024-03-04","Camera","Electronics","West","2367","9","7974","1965.96"
"2022-04-30","Monitor","Accessories","East","2368","6","4944","1335.04"
"2022-03-19","Printer","Office","South","2369","3","1611","234.84"
"2024-07-05","Smartwatch","Electronics","West","2370","9","4599","618.89"
"2024-03-21","Laptop","Electronics","East","2371","6","4380","419.3"
"2024-10-20","Headphones","Accessories","South","2372","2","2376","580.26"
"2023-01-03","Monitor","Accessories","South","2373","9","6588","1800.9"
"2022-01-05","Mouse","Accessories","East","2374","5","3745","720.08"
"2022-06-18","Camera","Electronics","North","2375","5","5305","1389.25"
"2023-05-19","Tablet","Electronics","North","2376","8","1608","332.12"
"2024-07-18","Monitor","Accessories","East","2377","9","4977","745.81"
"2022-02-09","Smartphone","Electronics","East","2378","7","4529","273.97"
"2024-04-15","Camera","Electronics","West","2379","7","4690","319.42"
"2024-11-12","Keyboard","Accessories","East","2380","4","2424","544.07"
"2024-11-27","Keyboard","Accessories","North","2381","6","3594","610.77"
"2022-05-03","Keyboard","Accessories","North","2382","7","3962","491.9"
"2024-03-14","Camera","Electronics","East","2383","2","944","149.38"
"2022-12-20","Smartwatch","Electronics","West","2384","6","6792","1787.97"
"2023-03-06","Tablet","Electronics","North","2385","7","6804","1383.81"
"2024-09-20","Camera","Electronics","South","2386","6","816","98.75"
"2022-07-10","Monitor","Accessories","North","2387","6","5916","544.59"
"2022-06-17","Mouse","Accessories","South","2388","5","5730","310.58"
"2024-05-13","Headphones","Accessories","East","2389","7","8288","785.54"
"2022-06-24","Headphones","Accessories","South","2390","2","2046","394.93"
"2022-06-05","Tablet","Electronics","East","2391","9","5031","1149.48"
"2022-03-10","Keyboard","Accessories","South","2392","9","1764","417.95"
"2022-07-23","Laptop","Electronics","South","2393","8","1880","486.88"
"2023-12-25","Smartwatch","Electronics","West","2394","2","200","10.45"
"2022-10-06","Mouse","Accessories","East","2395","3","2688","476.77"
"2023-01-02","Laptop","Electronics","West","2396","4","3216","213.81"
"2023-12-21","Camera","Electronics","East","2397","8","8440","1504.18"
"2024-04-26","Tablet","Electronics","East","2398","7","1582","208.42"
"2024-07-12","Laptop","Electronics","North","2399","1","58","10.79"
"2022-03-26","Smartwatch","Electronics","West","2400","8","608","163.18"
"2024-11-19","Smartphone","Electronics","North","2401","3","183","41.82"
"2024-07-02","Monitor","Accessories","West","2402","5","3105","744.26"
"2023-04-13","Monitor","Accessories","North","2403","5","2450","485.18"
"2022-12-05","Laptop","Electronics","North","2404","3","3024","622.29"
"2023-04-20","Printer","Office","East","2405","4","3856","747.79"
"2024-03-11","Keyboard","Accessories","West","2406","7","532","121.03"
"2023-02-19","Smartphone","Electronics","South","2407","4","3152","307.62"
"2023-12-04","Monitor","Accessories","East","2408","9","8586","1555.82"
"2022-10-21","Monitor","Accessories","South","2409","2","1046","273.38"
"2022-02-15","Tablet","Electronics","West","2410","4","3452","560.31"
"2022-03-12","Monitor","Accessories","West","2411","4","2368","361.02"
"2022-10-20","Camera","Electronics","South","2412","2","1924","422.25"
"2022-09-19","Laptop","Electronics","West","2413","5","4580","1148.06"
"2024-11-02","Headphones","Accessories","East","2414","5","3735","423.94"
"2023-05-13","Monitor","Accessories","North","2415","4","2476","417.16"
"2023-07-13","Laptop","Electronics","South","2416","2","162","16.51"
"2022-07-04","Printer","Office","West","2417","3","258","38.03"
"2022-03-19","Keyboard","Accessories","East","2418","4","3524","998.29"
"2023-05-27","Smartwatch","Electronics","South","2419","8","6184","1796.9"
"2023-03-07","Monitor","Accessories","West","2420","6","3750","645.69"
"2022-04-15","Mouse","Accessories","South","2421","5","1465","424.64"
"2024-03-28","Camera","Electronics","North","2422","4","4480","412.05"
"2024-02-29","Laptop","Electronics","North","2423","8","1544","281.22"
"2024-01-21","Headphones","Accessories","North","2424","9","7974","1181.04"
"2024-03-30","Printer","Office","East","2425","5","5920","1679.15"
"2024-10-02","Smartwatch","Electronics","South","2426","8","8792","2045.54"
"2023-12-18","Smartwatch","Electronics","East","2427","1","294","52.37"
"2022-01-23","Camera","Electronics","East","2428","7","1169","264.37"
"2024-02-14","Camera","Electronics","West","2429","8","9232","880.52"
"2023-10-09","Headphones","Accessories","South","2430","4","1396","135.48"
"2024-01-23","Camera","Electronics","North","2431","9","10188","1408.18"
"2022-09-13","Monitor","Accessories","West","2432","2","222","23.65"
"2024-04-03","Monitor","Accessories","West","2433","2","1328","358.07"
"2024-11-06","Printer","Office","East","2434","9","5085","488.63"
"2024-08-02","Mouse","Accessories","West","2435","3","1245","229.73"
"2022-08-18","Tablet","Electronics","South","2436","2","960","124.02"
"2024-03-03","Smartphone","Electronics","West","2437","9","5553","329.79"
"2023-09-10","Keyboard","Accessories","North","2438","2","1790","236.76"
"2024-07-11","Keyboard","Accessories","West","2439","8","2712","247.84"
"2024-05-06","Laptop","Electronics","North","2440","1","632","89.14"
"2022-01-13","Headphones","Accessories","South","2441","8","4904","520.74"
"2022-12-05","Keyboard","Accessories","South","2442","1","361","58.8"
"2022-02-11","Printer","Office","West","2443","9","7290","841.07"
"2024-03-08","Smartwatch","Electronics","South","2444","4","2052","181.64"
"2024-05-21","Mouse","Accessories","North","2445","3","1842","112.85"
"2023-12-06","Mouse","Accessories","North","2446","9","10593","2488.69"
"2022-08-28","Camera","Electronics","South","2447","6","1218","129.36"
"2023-11-19","Mouse","Accessories","South","2448","5","4240","426.41"
"2024-10-29","Keyboard","Accessories","East","2449","2","226","38.52"
"2022-03-25","Camera","Electronics","East","2450","6","5154","1072.8"
"2023-07-30","Mouse","Accessories","North","2451","6","1236","304.88"
"2022-11-14","Tablet","Electronics","South","2452","1","1179","159.42"
"2024-12-29","Printer","Office","West","2453","5","2275","313.5"
"2023-05-21","Smartwatch","Electronics","North","2454","7","6188","1231.3"
"2023-12-16","Headphones","Accessories","West","2455","3","2946","666.99"
"2023-09-10","Headphones","Accessories","South","2456","5","5085","1172.12"
"2022-05-02","Keyboard","Accessories","North","2457","2","712","205.53"
"2023-02-03","Smartwatch","Electronics","East","2458","6","648","62.25"
"2023-02-02","Mouse","Accessories","North","2459","5","2735","483.2"
"2022-12-26","Printer","Office","North","2460","6","2910","173.45"
"2022-05-15","Smartwatch","Electronics","South","2461","1","263","69.39"
"2023-12-05","Smartphone","Electronics","North","2462","2","876","66.68"
"2023-11-05","Mouse","Accessories","West","2463","1","913","162.24"
"2024-10-13","Laptop","Electronics","South","2464","9","594","93.92"
"2022-02-27","Headphones","Accessories","South","2465","2","956","202.14"
"2024-06-17","Laptop","Electronics","East","2466","7","7301","2026.43"
"2023-05-14","Headphones","Accessories","South","2467","6","5754","1628.61"
"2022-06-21","Headphones","Accessories","East","2468","4","1372","274.47"
"2022-07-08","Headphones","Accessories","North","2469","8","920","214.27"
"2024-01-18","Smartphone","Electronics","North","2470","3","885","150.79"
"2024-12-30","Camera","Electronics","North","2471","1","379","39.41"
"2024-09-09","Headphones","Accessories","West","2472","8","1024","201.92"
"2024-05-04","Keyboard","Accessories","West","2473","4","4312","388.48"
"2023-06-06","Mouse","Accessories","East","2474","5","5030","540.73"
"2022-01-31","Smartphone","Electronics","West","2475","2","1438","315.83"
"2022-04-07","Keyboard","Accessories","South","2476","1","419","108.36"
"2022-02-24","Headphones","Accessories","East","2477","3","3519","935.72"
"2022-04-03","Tablet","Electronics","East","2478","8","2912","451.97"
"2023-02-20","Smartphone","Electronics","North","2479","5","4005","226.09"
"2023-08-22","Smartwatch","Electronics","South","2480","5","2075","271.71"
"2023-02-23","Laptop","Electronics","South","2481","2","120","7.74"
"2024-08-12","Camera","Electronics","North","2482","4","564","32.8"
"2023-10-01","Smartwatch","Electronics","East","2483","2","486","62.58"
"2023-04-15","Smartwatch","Electronics","East","2484","2","1488","342.87"
"2023-02-24","Laptop","Electronics","West","2485","6","3096","277.68"
"2022-11-04","Smartwatch","Electronics","West","2486","8","6488","1845.07"
"2024-04-11","Smartwatch","Electronics","West","2487","4","4284","848.44"
"2022-07-05","Smartwatch","Electronics","North","2488","8","1864","110.81"
"2024-05-08","Camera","Electronics","West","2489","5","4435","954.12"
"2024-10-03","Camera","Electronics","East","2490","4","3296","460.98"
"2023-05-05","Mouse","Accessories","East","2491","3","780","217.92"
"2022-06-02","Smartwatch","Electronics","East","2492","7","4396","962.61"
"2023-05-02","Keyboard","Accessories","South","2493","6","1362","202.68"
"2022-01-13","Mouse","Accessories","East","2494","7","3843","378.03"
"2022-09-09","Printer","Office","East","2495","2","2080","450.24"
"2022-04-07","Mouse","Accessories","South","2496","5","1210","201.45"
"2023-11-15","Printer","Office","West","2497","3","2316","356.5"
"2023-07-18","Monitor","Accessories","West","2498","6","3366","614.22"
"2024-06-07","Tablet","Electronics","West","2499","9","6507","1075.51"
"2024-05-14","Mouse","Accessories","South","2500","1","384","35.36"
"2022-01-05","Laptop","Electronics","South","2501","5","3625","563.95"
"2022-12-14","Tablet","Electronics","South","2502","1","400","45.16"
"2022-02-22","Monitor","Accessories","North","2503","5","2880","209.58"
"2023-03-28","Printer","Office","West","2504","6","1608","302.32"
"2023-02-08","Headphones","Accessories","South","2505","2","1574","196.84"
"2024-09-13","Keyboard","Accessories","East","2506","3","2478","584.37"
"2024-09-20","Headphones","Accessories","East","2507","8","8872","1486.58"
"2024-03-24","Printer","Office","East","2508","8","2320","668.63"
"2023-07-29","Headphones","Accessories","West","2509","3","171","9.02"
"2024-11-20","Keyboard","Accessories","South","2510","8","4536","627.13"
"2024-06-09","Headphones","Accessories","South","2511","3","1308","73.28"
"2022-10-27","Laptop","Electronics","North","2512","4","4048","641.23"
"2022-05-29","Tablet","Electronics","East","2513","9","4041","963.58"
"2024-05-24","Headphones","Accessories","South","2514","5","5665","332.46"
"2023-11-29","Mouse","Accessories","South","2515","6","6876","1029.92"
"2023-03-02","Monitor","Accessories","South","2516","1","617","145.37"
"2022-09-15","Monitor","Accessories","South","2517","6","1440","130.4"
"2024-04-17","Smartwatch","Electronics","East","2518","8","472","116.36"
"2023-06-30","Laptop","Electronics","North","2519","5","5640","1227.77"
"2022-10-26","Headphones","Accessories","West","2520","6","2640","668.12"
"2024-07-13","Smartphone","Electronics","South","2521","3","768","72.67"
"2024-02-22","Keyboard","Accessories","South","2522","1","725","81.96"
"2024-04-28","Headphones","Accessories","North","2523","8","1080","210.69"
"2024-10-30","Headphones","Accessories","South","2524","1","393","40.34"
"2024-06-11","Smartwatch","Electronics","North","2525","4","1264","371.92"
"2022-09-03","Headphones","Accessories","South","2526","9","4797","1193.95"
"2022-03-27","Tablet","Electronics","East","2527","8","2080","151.14"
"2022-02-16","Camera","Electronics","West","2528","4","3812","312.8"
"2024-02-25","Mouse","Accessories","West","2529","5","3695","463.57"
"2022-01-31","Mouse","Accessories","South","2530","1","1159","344.22"
"2024-08-06","Tablet","Electronics","West","2531","9","4149","605.52"
"2023-12-05","Keyboard","Accessories","East","2532","2","1446","171.73"
"2024-07-24","Laptop","Electronics","South","2533","1","225","48.82"
"2022-12-09","Headphones","Accessories","South","2534","1","355","26.8"
"2023-09-15","Tablet","Electronics","West","2535","7","3164","166.4"
"2022-10-28","Smartwatch","Electronics","East","2536","1","498","38.67"
"2023-04-28","Headphones","Accessories","South","2537","5","1315","217.79"
"2024-09-13","Headphones","Accessories","North","2538","5","2805","438.89"
"2022-11-01","Monitor","Accessories","East","2539","5","5180","726.62"
"2022-06-07","Camera","Electronics","North","2540","5","4045","203.35"
"2024-06-22","Laptop","Electronics","North","2541","9","8793","2262.43"
"2024-08-08","Headphones","Accessories","South","2542","8","2592","526.38"
"2022-02-08","Keyboard","Accessories","East","2543","7","7819","1708.84"
"2024-07-11","Smartwatch","Electronics","North","2544","7","2919","325.35"
"2023-06-03","Printer","Office","South","2545","3","768","85.37"
"2023-12-02","Smartphone","Electronics","West","2546","2","1736","388.09"
"2023-07-18","Smartwatch","Electronics","South","2547","7","6293","389.22"
"2024-03-21","Headphones","Accessories","South","2548","6","3684","477.02"
"2024-12-24","Printer","Office","South","2549","9","8370","1064.65"
"2023-08-24","Keyboard","Accessories","South","2550","4","3788","875.54"
"2023-08-22","Laptop","Electronics","West","2551","8","8296","1884.18"
"2022-10-10","Tablet","Electronics","West","2552","5","325","21.01"
"2024-08-16","Camera","Electronics","North","2553","2","2216","444.36"
"2022-01-31","Laptop","Electronics","North","2554","8","7064","1873.02"
"2024-08-08","Mouse","Accessories","East","2555","9","2538","575.41"
"2024-03-13","Headphones","Accessories","North","2556","1","1151","77.22"
"2022-01-18","Keyboard","Accessories","East","2557","1","717","137.27"
"2022-01-12","Smartwatch","Electronics","East","2558","8","3048","444.3"
"2024-02-19","Keyboard","Accessories","South","2559","3","2070","163.23"
"2023-08-14","Camera","Electronics","East","2560","5","3630","537.93"
"2022-04-13","Tablet","Electronics","East","2561","7","896","219.98"
"2024-02-29","Tablet","Electronics","East","2562","7","1981","311.44"
"2023-07-16","Headphones","Accessories","West","2563","6","7140","605.22"
"2023-04-13","Monitor","Accessories","North","2564","5","1015","85.06"
"2024-08-12","Headphones","Accessories","North","2565","4","524","52.31"
"2023-07-19","Smartwatch","Electronics","North","2566","2","1678","372.78"
"2023-05-26","Tablet","Electronics","South","2567","4","3260","969.76"
"2024-10-18","Headphones","Accessories","South","2568","5","720","214.31"
"2024-05-04","Printer","Office","West","2569","4","1792","417.99"
"2022-06-18","Tablet","Electronics","South","2570","9","3096","505.08"
"2024-09-06","Keyboard","Accessories","South","2571","5","1400","273.39"
"2023-02-05","Smartwatch","Electronics","North","2572","4","508","37.94"
"2022-09-16","Tablet","Electronics","East","2573","7","2646","380.83"
"2024-03-07","Mouse","Accessories","East","2574","1","357","79.86"
"2023-12-28","Tablet","Electronics","North","2575","1","373","53.15"
"2023-03-24","Smartphone","Electronics","East","2576","1","266","55.52"
"2024-10-07","Smartphone","Electronics","North","2577","4","344","25.7"
"2024-06-17","Smartphone","Electronics","North","2578","7","1806","308.92"
"2023-03-10","Printer","Office","North","2579","9","7281","396.28"
"2024-06-28","Smartwatch","Electronics","West","2580","7","3094","463.72"
"2024-06-02","Keyboard","Accessories","East","2581","2","252","67.37"
"2022-04-27","Camera","Electronics","East","2582","9","2691","761.16"
"2024-04-26","Printer","Office","West","2583","6","990","102.83"
"2022-06-05","Smartwatch","Electronics","South","2584","4","3236","655.18"
"2022-04-27","Laptop","Electronics","East","2585","4","1076","124.56"
"2022-08-10","Tablet","Electronics","North","2586","4","1428","160.54"
"2022-04-22","Keyboard","Accessories","East","2587","5","1000","292.04"
"2022-06-10","Smartwatch","Electronics","South","2588","9","3429","998.82"
"2023-10-17","Monitor","Accessories","West","2589","5","4730","1416.1"
"2023-11-04","Monitor","Accessories","South","2590","6","6630","512.6"
"2024-10-22","Camera","Electronics","South","2591","7","2296","138.93"
"2023-01-15","Monitor","Accessories","East","2592","7","7420","1107.31"
"2022-04-23","Printer","Office","South","2593","7","2338","531.5"
"2022-06-11","Keyboard","Accessories","South","2594","7","4039","420.29"
"2023-05-19","Laptop","Electronics","East","2595","2","990","76.87"
"2023-08-05","Laptop","Electronics","West","2596","1","733","54.11"
"2024-01-24","Smartphone","Electronics","East","2597","3","2421","334.61"
"2024-03-14","Keyboard","Accessories","East","2598","8","832","214.81"
"2022-05-13","Smartwatch","Electronics","East","2599","1","483","98.15"
"2023-02-27","Keyboard","Accessories","North","2600","6","2508","480.48"
"2023-10-01","Keyboard","Accessories","North","2601","7","4032","426.13"
"2022-04-15","Keyboard","Accessories","East","2602","8","3208","840.97"
"2024-05-10","Smartwatch","Electronics","South","2603","6","3402","857.61"
"2024-12-06","Headphones","Accessories","North","2604","1","541","52.5"
"2022-02-08","Smartwatch","Electronics","West","2605","7","1806","129.6"
"2024-08-03","Headphones","Accessories","South","2606","3","2433","515.28"
"2023-11-10","Keyboard","Accessories","East","2607","6","5880","454.19"
"2023-05-24","Mouse","Accessories","West","2608","3","3375","451.5"
"2024-05-30","Tablet","Electronics","North","2609","8","6960","1913.58"
"2024-08-06","Keyboard","Accessories","West","2610","4","316","32.79"
"2022-10-10","Tablet","Electronics","North","2611","9","1404","89.43"
"2024-03-08","Keyboard","Accessories","North","2612","9","5823","478.22"
"2024-05-16","Headphones","Accessories","South","2613","6","2790","719.15"
"2024-05-31","Tablet","Electronics","West","2614","7","1169","69.41"
"2023-10-26","Printer","Office","East","2615","8","6016","406.13"
"2022-10-15","Smartwatch","Electronics","North","2616","7","7154","1177.51"
"2024-01-29","Keyboard","Accessories","West","2617","2","370","102.74"
"2024-03-16","Monitor","Accessories","West","2618","1","430","113.57"
"2022-04-28","Smartwatch","Electronics","West","2619","1","946","280.53"
"2024-05-20","Tablet","Electronics","South","2620","8","984","73.84"
"2022-11-26","Keyboard","Accessories","East","2621","9","1467","372.17"
"2023-08-16","Smartphone","Electronics","South","2622","4","2444","155.42"
"2023-11-02","Mouse","Accessories","North","2623","9","8640","1254.3"
"2023-07-17","Smartwatch","Electronics","West","2624","9","3861","536.04"
"2022-07-24","Keyboard","Accessories","North","2625","1","868","60.12"
"2024-11-03","Laptop","Electronics","South","2626","9","1746","260.5"
"2024-08-19","Printer","Office","South","2627","1","915","129.08"
"2024-09-15","Smartwatch","Electronics","East","2628","9","3591","423"
"2023-01-28","Camera","Electronics","East","2629","6","2562","612.36"
"2022-11-28","Smartwatch","Electronics","West","2630","9","5382","1037.04"
"2024-11-18","Smartwatch","Electronics","East","2631","4","2792","170.96"
"2022-04-23","Headphones","Accessories","East","2632","4","2160","631.9"
"2023-05-23","Monitor","Accessories","West","2633","7","6377","1332.86"
"2024-05-17","Smartphone","Electronics","East","2634","8","5264","1051.5"
